Gamma_TP10,Beta_TP10,Gamma_AF8,Gamma_TP9,Delta_TP9,Delta_AF8,Delta_TP10,Beta_TP9,Beta_AF8,Beta_AF7,Gamma_AF7,Theta_TP9,Theta_TP10,Theta_AF7,Delta_AF7,Alpha_TP10,Alpha_AF7,Class
-0.070259162,0.36908307,-0.308838665,-0.308369079,0.503552757,1.052467304,0.489789721,0.400581332,0.21314772,0.261274985,-0.285974287,0.347600886,0.15845331,0.207652352,0.17832538,1.214876799,0.578479781,2
0.049126121,0.412203967,-0.349072006,-0.182403282,0.668239289,1.060348429,0.650301193,0.408537305,0.225514948,0.176078732,-0.207563204,0.155915895,0.293608563,-0.079228423,0.405324475,1.001645387,0.558195473,2
0.006052013,0.443858597,-0.202996614,-0.01271161,0.281767677,1.018104792,0.392782585,0.278610014,0.196638965,-0.054742834,-0.201461832,0.073219204,0.183470864,-0.496933121,0.152518706,0.726902593,0.369417874,2
-0.038002695,0.362285946,-0.187006099,0.039354193,0.403219069,0.418380076,0.274404853,0.24992451,0.097473156,-0.000762626,-0.198272443,0.299201659,0.22632133,-0.064040153,0.292126105,0.819299311,0.532998902,2
0.094354001,0.404099425,-0.200822196,0.093339886,0.471505256,0.77061365,0.56376672,0.247004688,0.035088353,0.000152365,-0.234402856,0.337239382,0.433558305,0.25402251,0.870292608,0.753484059,0.540625873,2
0.161459769,0.405433193,-0.316785667,0.136013943,0.868482663,1.199321259,0.961559747,0.409945915,0.044884682,0.003722262,-0.271722738,0.37005691,0.534644237,0.329683394,1.357458798,0.695530987,0.445332059,2
0.142993704,0.40912242,-0.383048223,0.149759833,1.107041837,1.503028271,1.117407837,0.562105766,0.116441358,0.017890013,-0.266946345,0.337927394,0.525190707,0.371841313,1.640193757,1.015086132,0.45166485,2
-0.001190915,0.39660238,-0.346082345,0.140953287,1.136632226,1.478460511,1.132925879,0.679615535,0.180047846,0.0400891,-0.27430754,0.479751547,0.361637276,0.555774182,1.652553947,1.097824868,0.612378883,2
-0.027670344,0.470956421,-0.279647428,0.168497857,0.998596123,1.36694954,0.975720743,0.636365763,0.213610154,0.03895533,-0.188687812,0.567639355,0.450627989,0.632823048,1.580199655,1.11855906,0.613813105,2
-0.028987915,0.589626406,-0.208069715,0.085428873,0.668240664,0.969049439,0.765914118,0.525076007,0.174178008,0.002729361,-0.146549261,0.520278612,0.549187712,0.58370192,1.380772419,1.156386205,0.600198361,2
-0.029548147,0.595348626,-0.175461228,0.023769128,0.552663609,0.959223259,0.563480187,0.361007879,0.187536906,0.012442907,-0.086091861,0.349512009,0.534619944,0.336010186,1.322478505,1.007960513,0.58028553,2
-0.041191409,0.52524863,-0.188426577,-0.090772455,0.584288568,0.733932809,0.344037339,0.173551807,0.12520758,0.040646626,-0.137017444,-0.008679941,0.372095791,-0.093578891,1.169612702,0.908354109,0.042230441,2
0.106329768,0.448650066,-0.274353973,0.026149966,0.659932642,0.444389828,0.460419655,0.254230961,0.078772578,0.041634054,-0.2553173,0.03013832,0.325026808,0.001861863,0.897875075,0.596348895,0.03708088,2
0.13031816,0.443288378,-0.248855748,0.087432034,0.556872306,0.405864531,0.395508425,0.371174931,0.062939555,-0.005424581,-0.455337217,0.135872912,0.35137158,0.062571844,0.721266926,0.699856766,0.501400086,2
0.155684535,0.482240926,-0.184960686,0.141539976,0.495718223,0.421032114,0.382657859,0.42599031,0.103268349,0.046076663,-0.5141357,0.224062546,0.395614639,0.082275203,0.426937391,1.029786618,0.647311371,2
0.098830122,0.466735837,-0.120431003,0.073534443,0.205870697,0.450227645,0.107627282,0.458845349,0.193279849,0.16914026,-0.484670474,0.457861147,0.566465021,0.048565271,0.434239227,1.322117742,0.712894495,2
0.095015265,0.467115636,-0.189402698,0.030051911,0.385726726,0.317699311,0.450497193,0.530788909,0.202449775,0.237522793,-0.458807026,0.515579257,0.700918604,0.112697567,0.533574787,1.337677062,0.728488495,2
0.134795378,0.433526143,-0.273127158,-0.021444489,0.858522169,0.588599449,1.004193293,0.532821993,0.101500955,0.216897375,-0.387588342,0.743414223,0.973729882,0.291718976,0.491684976,1.373386291,0.690135031,2
0.137444667,0.431863319,-0.24846048,0.039040639,0.867746442,0.665082768,1.083793407,0.513415733,0.009254385,0.078759211,-0.343567918,0.648709594,0.888133197,0.271818348,0.417126326,1.192066522,0.581857206,2
0.176389043,0.492652033,-0.189175868,0.162736283,0.860419598,0.694001356,1.095781474,0.414353443,-0.058974945,-0.0303513,-0.271076298,0.629028819,0.834309652,0.183340831,0.323431543,1.192066522,0.579521447,2
0.101121668,0.458855522,-0.10440325,0.104986284,0.614820932,1.340705477,0.778611683,0.465618936,0.193907972,-0.146752902,-0.292111028,0.481313576,0.372696079,-0.046134001,0.485644859,0.875020845,0.702240839,2
0.064190143,0.465860417,-0.00358776,0.073470987,0.932319812,1.555474012,0.774753782,0.486904094,0.321601925,-0.106731123,-0.344893201,1.007541102,0.534242701,0.369770279,0.86479675,0.988257201,0.685897554,2
0.472376388,0.642506509,0.198113513,0.437692829,1.240341746,1.590107821,1.033971962,0.689239259,0.449430274,0.102735138,-0.17835174,1.173233905,0.948894279,0.558761566,1.229124204,1.203639836,0.69048476,2
0.65821205,0.767646534,0.298870253,0.651900432,1.406822882,1.420545293,1.211353022,0.806344146,0.457088161,0.371958838,0.023309031,1.257722309,1.097978862,0.74290128,1.389125483,1.203639836,0.638144516,2
0.8674046,0.904386161,0.233412227,0.835463393,1.508915401,1.414936379,1.369051628,0.934939438,0.427724911,0.521572321,0.187318494,1.146070178,1.26525943,0.751090701,1.50133782,1.148550236,0.52043194,2
0.537867382,0.965568804,0.072164462,0.657127564,1.369838519,1.388575264,1.080852948,0.822979206,0.309510613,0.478787814,0.155440121,0.85607237,0.863401244,0.569260259,1.14287676,1.139929302,0.687868555,2
0.338478919,0.857214397,-0.10205505,0.383851724,1.502504666,1.322957934,1.436894045,0.531868424,0.165307285,0.013647393,-0.14379527,0.788875767,0.650854495,-0.110980088,0.127622264,1.05621649,0.647278827,2
0.444753664,0.80143052,-0.008879724,0.410724958,1.585264773,0.890482167,1.507806832,0.576570725,0.043051423,0.015985563,-0.10901299,0.922845806,0.71927861,-0.043577648,0.277241571,1.091049989,0.647615645,2
0.629526538,0.842374382,0.043425761,0.562393976,1.544188289,0.736416186,1.471759782,0.665620726,0.165014732,0.121668041,-0.097362279,0.906165087,0.745237597,0.07551282,0.639052221,1.02867216,0.590427228,2
0.686439039,0.866246503,-0.000618124,0.620008897,1.449004106,0.678719444,1.262977336,0.793530534,0.153962677,0.210452,-0.086790623,0.866651751,0.697478672,0.118507625,0.665015338,1.1135963,0.517272402,2
0.649117202,0.827295322,-0.162682121,0.624580493,1.178767069,0.36279088,0.791890535,0.820320993,0.157344651,0.245959827,-0.105135523,0.947533923,0.619119661,0.135149217,0.655287833,1.072320321,0.621134433,2
0.481794947,0.752873958,-0.179530073,0.576682346,1.085403191,0.340910517,0.736843391,0.810797751,0.144028148,0.237787772,0.003762904,0.895750671,0.511166193,0.130078969,0.413679452,1.08738322,0.684480982,2
0.266065822,0.60308891,-0.211524099,0.435593619,1.242154674,0.399356844,1.1820388,0.686047732,0.176791736,0.099111567,-0.047498218,0.927771947,0.563448205,0.092108244,0.462404873,1.000931646,0.657220986,2
0.346684748,0.61432031,0.040179703,0.351051501,1.478754692,0.640416028,1.555069018,0.62020585,0.429527777,0.12300018,-0.067845344,0.719498119,0.533270486,0.082968741,0.601759141,1.116226562,0.683576378,2
0.415981142,0.475362098,0.649150926,0.138283789,1.615648391,1.02625991,1.699876822,0.558990744,0.79305735,0.296915647,0.295948102,0.777823921,0.567686133,0.317953349,0.949371389,1.099083782,0.398110941,2
0.669635356,0.756865196,0.738720295,0.182835996,1.541691434,1.081668477,1.665389543,0.65133027,0.829294835,0.405141397,0.415642656,0.696513942,0.337700034,0.292897739,0.955632535,1.160603146,0.434160639,2
0.57304058,0.815216,0.702801187,0.399762439,0.750655383,1.016192478,1.207792339,0.700871147,0.75688062,0.403834439,0.415109407,0.428029073,0.410140754,0.399530072,0.904966865,1.053618996,0.434160639,2
0.50314537,0.796202323,0.172358695,0.347679627,0.607597767,0.612416306,1.088085219,0.659796715,0.30905781,0.226010265,0.067199376,0.493124686,0.40077949,0.199210792,0.497796846,1.069165109,0.366324464,2
0.468229755,0.760241951,-0.293363151,0.362692804,0.605325088,0.467756195,0.862928794,0.642248872,0.17932486,0.085917596,-0.254747522,0.419514899,0.439165859,0.285151786,0.574746714,0.937785215,0.199832269,2
0.546038034,0.814554931,-0.38782576,0.469432477,0.964205874,1.088371774,1.022595183,0.709175599,0.12749168,-0.008889144,-0.313257681,0.502534333,0.53560684,0.222150529,0.929598355,0.94723959,0.253834782,2
0.55992619,0.829401503,-0.390478415,0.468746404,1.116830979,1.28793996,1.052138497,0.773287846,0.103940996,0.171607449,-0.34627747,0.528698648,0.588919945,0.302921258,1.11026483,1.034821726,0.621967901,2
0.434775708,0.778163972,-0.425229143,0.400604348,1.136829183,1.341483687,1.069068639,0.758167673,0.123514201,0.243385401,-0.362860084,0.635221776,0.626169415,0.263478474,1.103182253,1.034821726,0.625761554,2
0.241593496,0.65123429,-0.386361904,0.15890317,0.937316273,1.246419068,0.82269859,0.711823406,0.157795177,0.299080379,-0.437724113,0.544305373,0.506674071,0.18606622,0.997128686,1.00273604,0.619825115,2
-0.017557676,0.477032965,-0.306317876,-0.047703352,0.582973946,1.043664365,0.659985837,0.567038405,0.193722866,0.226965037,-0.426745749,0.446212268,0.366930404,0.073906395,0.693939683,0.976777949,0.491493112,2
0.051815836,0.429699176,-0.335216794,-0.0010498,0.418779814,0.895354907,0.583994444,0.490935534,0.164212148,0.190742914,-0.308747266,0.247250286,0.163728183,0.036628616,0.464073747,0.658285439,0.332288407,2
0.068336387,0.407449158,-0.302521501,-0.002464863,0.279304111,0.673581182,0.411991483,0.448713481,0.146261207,0.111327071,-0.226634818,0.249219518,0.132751763,0.071553376,0.185631652,0.657768772,0.335656744,2
0.207475084,0.490476486,-0.319341076,0.16170167,0.679500671,0.6998977,0.531486101,0.522329546,0.066379821,0.083036578,-0.262030529,0.518047164,0.453078351,0.041895641,-0.065098488,0.829515652,0.258569323,2
0.180933915,0.547419201,-0.222405993,0.159741612,1.078467632,0.712548173,0.889900479,0.533662757,0.04026811,0.082178383,-0.368929221,0.751677988,0.708860019,0.048912635,0.1524162,0.860625238,0.266103408,2
0.224256661,0.55802348,-0.208424641,0.166880758,1.096465751,0.692849934,0.903898516,0.461508276,-0.066428513,0.110516379,-0.28739122,0.753892129,0.748435838,0.055018232,0.265876602,0.889890159,0.312812328,2
0.202467924,0.501575742,-0.117894431,0.228119953,1.05780968,0.715482086,0.889675013,0.45226283,0.031951549,0.053381471,-0.227201863,0.765129151,0.722748762,0.170317325,0.400116155,0.889890159,0.32868437,2
0.095530198,0.44293849,-0.171514442,0.230392718,0.306795041,0.647312261,0.191091078,0.463164893,0.098773197,-0.099010387,-0.203651038,0.534429894,0.339276341,0.23658569,0.571222937,0.567711086,0.304975027,2
0.08313084,0.457858827,-0.219545702,0.209892514,0.269926575,0.743989584,0.112468747,0.521607402,0.166291479,-0.163519267,-0.29092256,0.497002697,0.228924992,0.183319013,0.862004072,0.582322995,0.256312851,2
0.03175228,0.464894033,-0.341551507,-0.009489484,0.263002684,1.073853685,0.166256606,0.551778823,0.063961015,0.032890418,-0.260657238,0.244965608,0.326946513,-0.058249533,1.157350794,0.631356944,0.227445564,2
0.128721619,0.477254808,-0.345421979,-0.053899559,0.1816206,1.191101927,0.18527819,0.536800399,0.017454811,0.096810166,-0.238605207,0.176072897,0.400308225,-0.121811763,1.281567894,0.685358969,0.06279453,2
0.303604405,0.502055646,-0.268323673,0.034157302,0.221610579,1.21247147,0.360353452,0.526032649,-0.076350939,0.144875373,-0.249418843,0.298396749,0.377395282,-0.159575526,1.24748176,0.688886599,0.052367123,2
0.430578011,0.54187682,-0.322109186,0.176992428,0.33879976,1.109357486,0.458377243,0.462147224,-0.103581574,0.114506726,-0.29258283,0.360436123,0.314746652,-0.077650331,1.042382068,0.772822571,-0.01663639,2
0.525260828,0.540268627,-0.300003214,0.269542412,0.470598161,1.673787378,0.59047709,0.438916983,-0.094642623,0.087106745,-0.325852178,0.36400253,0.187531104,-0.15018052,0.51235834,0.664743149,-0.153884854,2
0.466602907,0.441622128,-0.327018627,0.268199249,1.68132398,2.02839644,1.739643349,0.48137091,0.048335387,0.270576366,-0.269856976,0.641187932,0.624334799,0.526929073,2.319744759,0.905630665,0.772967157,2
0.394617612,0.497438753,-0.131349411,0.225850713,1.784497004,2.278178083,1.843234884,0.683025381,0.184882482,0.211898707,-0.040474868,0.784661017,0.753976534,0.620682765,2.475514579,1.066531694,0.792114302,2
0.452462196,0.614075338,-0.118937665,0.2645378,1.584616779,2.154041773,1.630993825,0.638644252,0.305973971,0.182616146,-0.14623638,0.626670616,0.603641663,0.473076326,2.271356571,1.070110058,0.792114302,2
0.40760844,0.579954343,-0.192070317,0.240437267,1.350256956,1.879897419,1.346935267,0.605294247,0.305059485,0.126797435,-0.217127556,0.703810394,0.719679492,0.274809039,1.918544165,1.065685443,0.498345089,2
0.34717415,0.556804619,-0.250825828,0.213139045,1.078878092,0.925181574,0.978952044,0.510364323,0.302668106,0.062209697,-0.360996344,0.602835305,0.660626598,0.082277616,1.157713113,0.842617158,0.374947067,2
0.212893109,0.447182629,-0.270969889,0.163577536,1.02168807,0.815181449,0.949008443,0.459994315,0.217470644,-0.012177244,-0.42408119,0.568446709,0.661558791,-0.008478407,0.73757375,0.911121609,0.277598648,2
0.251911465,0.474212932,-0.27068562,0.213028498,0.717185015,0.980974003,0.58928352,0.481613383,0.092734968,0.092762083,-0.502645172,0.146360944,0.32350653,-0.162367489,0.677488582,0.92839776,0.340748946,2
0.22001329,0.518305107,-0.321666158,0.134913195,0.527077985,1.018072368,0.52393501,0.547685373,0.019845062,0.143557696,-0.505084298,0.183647074,0.474573305,-0.171466746,0.535417429,1.06571414,0.348660629,2
0.217192936,0.516097015,-0.325612315,0.110870047,0.594808427,1.21477031,0.516996705,0.590148804,0.023354894,0.214888532,-0.470325108,0.263745771,0.531431865,-0.036488529,0.574969656,1.06571414,0.441667431,2
0.185131697,0.605978494,-0.256945769,-0.064184357,0.474445035,1.228256778,0.711547469,0.639550092,0.068012891,0.134125737,-0.350521927,0.364938956,0.694141856,0.096117037,0.405300364,0.965112146,0.294554676,2
-0.003140705,0.633293917,-0.29912231,-0.00792058,1.131393056,1.44382314,1.334046657,0.520758632,0.129101441,0.024235857,-0.315081046,0.759934696,0.917023402,0.219518983,0.229795755,0.882083904,0.332332182,2
0.188841111,0.524853453,-0.29912231,-0.002402267,0.902881949,1.44382314,1.095779798,0.556618223,0.129101441,-0.055097395,-0.22944111,0.504979508,0.744233967,0.040974429,0.161112599,0.851094025,0.199263093,2
0.327933213,0.587835821,-0.074804146,0.166270898,1.139438422,0.458768456,1.162638677,0.609726355,0.302710619,0.029703106,-0.205162314,0.812880624,0.832602949,-0.041253712,0.238751109,1.060578358,0.2742669,2
0.447043475,0.683289591,0.012693532,0.321959046,1.145962206,0.590271849,1.10137839,0.608118893,0.274797486,0.064278765,-0.144220788,0.837972303,0.787937344,-0.019229342,0.344253998,1.060578358,0.288408671,2
0.475713776,0.751645866,-0.051740808,0.391829376,1.216316619,0.550637731,1.132716147,0.631554936,0.210044514,0.031796717,-0.077517453,0.895269571,0.769606659,-0.103697733,0.273439574,1.060578358,0.274517436,2
0.43910903,0.70650116,-0.189503975,0.354204142,1.0032432,0.516792267,0.935288962,0.617829959,0.135419481,-0.020117801,-0.115220676,0.732275988,0.597844123,-0.04516595,0.285452164,0.772319251,0.354350138,2
0.432169409,0.753532225,-0.509877904,0.297267663,1.144595913,0.396082602,1.077250198,0.646955465,0.159059206,0.019074277,-0.209305324,0.762915803,0.658921896,-0.081676791,0.343805487,0.894895727,0.357748298,2
0.40278812,0.800851549,-0.345510162,0.250674119,1.074311569,0.43263024,1.047109575,0.641306646,0.245369724,0.092170987,-0.426310152,0.714701726,0.610898424,-0.147225208,0.82135639,0.907979439,0.410381769,2
0.331822897,0.818486241,-0.277643044,0.186263765,1.101138202,0.747954218,1.086166009,0.610032341,0.241430805,0.174691399,-0.283371333,0.65018112,0.54371332,-0.215593899,0.995414234,0.902337406,0.44916069,2
0.206913603,0.734245962,-0.198048229,0.163539806,0.931948973,0.850056149,0.938202416,0.638370977,0.227755587,0.186514472,-0.20186127,0.716714101,0.52468759,0.242266712,1.127607601,1.084408373,0.686499585,2
0.154292069,0.630993328,-0.20887409,0.172388926,1.070651865,0.999936909,1.057291091,0.652558818,0.186197516,0.263872333,-0.118339506,0.924694281,0.739204087,0.601420267,1.254074699,1.193623422,0.840990204,2
0.221398853,0.668593554,-0.165534308,0.329453883,1.27438316,1.047141184,1.228679801,0.756667164,0.248868899,0.291274454,-0.145590594,1.19390132,1.019701598,0.908820299,1.357515219,1.187760541,0.794249381,2
0.373418094,0.63762681,-0.380113669,0.269500757,1.238022599,1.127907567,1.086846321,0.731186467,0.15236271,0.22406182,-0.309849746,1.054681594,0.847138285,0.627001396,1.216070605,1.187760541,0.806315411,2
0.269237384,0.518868578,-0.470906066,0.210299327,1.04239587,1.163003312,0.864006469,0.545309615,0.120993277,0.100757477,-0.293370783,0.572072182,0.437582056,-0.112809016,1.398800936,0.703793467,0.637883801,2
0.260209061,0.589969533,-0.387297133,0.206477824,1.011636178,1.1432666,0.747911515,0.505884917,0.178939961,0.086616552,-0.309282755,0.50060943,0.438830634,-0.106652117,1.312130594,0.723203419,0.654461786,2
0.233170265,0.601104656,-0.333459968,0.219774411,1.016187691,1.175622787,0.714229964,0.462217926,0.218362667,0.096949567,-0.304737431,0.424392287,0.448210013,0.970238315,1.584036853,0.710726119,0.957999364,2
0.245361619,0.683960694,-0.268300379,0.200292602,0.957384112,1.105309468,0.455200245,0.434258912,0.267017847,0.096936307,-0.270385153,0.354199202,0.440820924,1.160910866,1.619767846,0.601782596,0.943637954,2
0.01949581,0.323550379,-0.291800328,0.072893946,1.243669607,0.274214304,1.193670165,0.187885645,0.016764057,0.077117086,-0.252385843,0.802824214,0.583689895,1.164654283,1.586646034,0.860396433,0.804827174,2
0.224989683,0.365402018,-0.163477351,0.169880586,1.26339876,0.305347726,1.238038726,0.293988464,0.091727156,0.009737034,-0.216236809,0.765242048,0.531959018,0.788965085,1.258969963,0.871604645,0.740392324,2
0.34901262,0.568377749,-0.100103976,0.369267581,1.156023881,0.345958054,1.184259612,0.462370963,0.256210566,0.090219262,-0.121851371,0.679540097,0.591297457,-0.124431755,0.505950037,0.92994357,0.136788555,2
0.343193398,0.66591097,-0.088169416,0.530509061,0.995946004,0.411367312,1.103090572,0.596637141,0.25000382,0.09819779,-0.078330844,0.559239379,0.627006623,-0.142890954,0.596240938,0.969471975,0.284755755,2
0.310828578,0.704313977,-0.116823091,0.535003769,0.626416362,0.655766748,0.869720139,0.634623581,0.204823172,0.116730376,-0.08947808,0.315011723,0.550289884,-0.118349495,0.810917984,0.949016691,0.284755755,2
